CommitId;RefactoringType;RefactoringDetail
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.WildcardQuery moved to com.couchbase.client.java.search.queries.WildcardQuery
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.AsyncSearchQueryResult moved to com.couchbase.client.java.search.result.AsyncSearchQueryResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.SearchMetrics moved to com.couchbase.client.java.search.result.SearchMetrics
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.SearchQueryResult moved to com.couchbase.client.java.search.result.SearchQueryResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.SearchQueryRow moved to com.couchbase.client.java.search.result.SearchQueryRow
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.SearchStatus moved to com.couchbase.client.java.search.result.SearchStatus
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.AbstractFacetResult moved to com.couchbase.client.java.search.result.facets.AbstractFacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.DateRange moved to com.couchbase.client.java.search.result.facets.DateRange
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.DateRangeFacetResult moved to com.couchbase.client.java.search.result.facets.DateRangeFacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.DefaultDateRangeFacetResult moved to com.couchbase.client.java.search.result.facets.DefaultDateRangeFacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.DefaultNumericRangeFacetResult moved to com.couchbase.client.java.search.result.facets.DefaultNumericRangeFacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.DefaultTermFacetResult moved to com.couchbase.client.java.search.result.facets.DefaultTermFacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.FacetResult moved to com.couchbase.client.java.search.result.facets.FacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.NumericRange moved to com.couchbase.client.java.search.result.facets.NumericRange
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.NumericRangeFacetResult moved to com.couchbase.client.java.search.result.facets.NumericRangeFacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.TermFacetResult moved to com.couchbase.client.java.search.result.facets.TermFacetResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.facets.TermRange moved to com.couchbase.client.java.search.result.facets.TermRange
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.hits.DefaultHitLocations moved to com.couchbase.client.java.search.result.hits.DefaultHitLocations
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.hits.HitLocation moved to com.couchbase.client.java.search.result.hits.HitLocation
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.hits.HitLocations moved to com.couchbase.client.java.search.result.hits.HitLocations
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.impl.DefaultAsyncSearchQueryResult moved to com.couchbase.client.java.search.result.impl.DefaultAsyncSearchQueryResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.impl.DefaultSearchMetrics moved to com.couchbase.client.java.search.result.impl.DefaultSearchMetrics
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.impl.DefaultSearchQueryResult moved to com.couchbase.client.java.search.result.impl.DefaultSearchQueryResult
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.impl.DefaultSearchQueryRow moved to com.couchbase.client.java.search.result.impl.DefaultSearchQueryRow
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.result.impl.DefaultSearchStatus moved to com.couchbase.client.java.search.result.impl.DefaultSearchStatus
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.util.SearchUtils moved to com.couchbase.client.java.search.util.SearchUtils
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.AsyncSearchQueryResultTest moved to com.couchbase.client.java.search.AsyncSearchQueryResultTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.SearchParamsTest moved to com.couchbase.client.java.search.SearchParamsTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.SearchQueryResultTest moved to com.couchbase.client.java.search.SearchQueryResultTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.BooleanFieldQueryTest moved to com.couchbase.client.java.search.queries.BooleanFieldQueryTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.BooleanQueryTest moved to com.couchbase.client.java.search.queries.BooleanQueryTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.ConjunctionQueryTest moved to com.couchbase.client.java.search.queries.ConjunctionQueryTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.DateRangeQueryTest moved to com.couchbase.client.java.search.queries.DateRangeQueryTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.DisjunctionQueryTest moved to com.couchbase.client.java.search.queries.DisjunctionQueryTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.DocIdQueryTest moved to com.couchbase.client.java.search.queries.DocIdQueryTest
db23bd3478d29d2e2f8a22274b8094b3f46a931c;Move Class;Move Class	com.couchbase.client.java.fts.queries.MatchAllQueryTest moved to com.couchbase.client.java.search.queries.MatchAllQueryTest
